Label,Area,Perimeter,Eccentricity,Solidity,Extent,MajorAxisLength,MinorAxisLength,AspectRatio,EquivDiameter,ConvexArea,Circularity
Tomato_Spider_mites_Two_spotted_spider_mite,22222,966.334,0.789520438231403,0.896952573158426,0.673475572796703,218.333660154221,133.996665843781,1.62939621504287,168.207993755067,24775,0.299046336753261
Tomato_Spider_mites_Two_spotted_spider_mite,19903,1309.051,0.84223559871901,0.774616642017592,0.496631400339355,235.471105661379,126.944741323988,1.8549102799021,159.189467801309,25694,0.145953755252886
Tomato_Spider_mites_Two_spotted_spider_mite,8973,717.613,0.869498189088742,0.782711095603629,0.491671232876712,160.987598929222,79.5175913734202,2.02455326109179,106.886755189353,11464,0.218961085052841
Tomato_Spider_mites_Two_spotted_spider_mite,21399,958.717,0.645066951124115,0.881161210623842,0.653205128205128,191.190791947247,146.093865682739,1.30868459845153,165.06378469485,24285,0.292565078450702
Tomato_Spider_mites_Two_spotted_spider_mite,27262,962.382,0.651775038652306,0.902207366714101,0.677687183056577,216.731957596858,164.372194189493,1.3185439220152,186.309034854915,30217,0.3698900034975
Tomato_Spider_mites_Two_spotted_spider_mite,24828,991.422,0.815788613171051,0.860648918469218,0.611949127477078,242.180407561458,140.065083962699,1.72905624092549,177.797613641704,28848,0.317420153327409
Tomato_Spider_mites_Two_spotted_spider_mite,22046,1191.839,0.823092765065382,0.823349268001195,0.548026250372875,234.61691275171,133.240574562299,1.76085185404248,167.540559278138,26776,0.19503137473476
Tomato_Spider_mites_Two_spotted_spider_mite,23666,1396.649,0.526880956308167,0.789603630054718,0.578545934581724,199.045976321564,169.176956119884,1.17655489782257,173.587116646664,29972,0.152461495232714
Tomato_Spider_mites_Two_spotted_spider_mite,23131,1149.962,0.635970742080385,0.869749952998684,0.683176797211885,202.538620978378,156.301721041387,1.29581823942136,171.613822022788,26595,0.219804861480709
Tomato_Spider_mites_Two_spotted_spider_mite,23008,880.59,0.629819641825705,0.895392278953923,0.684761904761905,195.366982006001,151.749625166584,1.28742975010011,171.156932215048,25696,0.372856084124765
Tomato_Spider_mites_Two_spotted_spider_mite,20979,879.143,0.733529211942427,0.817416715371128,0.587515402710877,209.135189925991,142.140389262168,1.47132838886669,163.435896941275,25665,0.341095195385744
Tomato_Spider_mites_Two_spotted_spider_mite,26043,1235.9,0.722812253402116,0.863380188303938,0.661375930111486,223.304758364088,154.313516261749,1.44708489427015,182.096066578984,30164,0.214256600788969
Tomato_Spider_mites_Two_spotted_spider_mite,23270,1171.02,0.744980791064248,0.877021068103871,0.661342579435003,217.275136972049,144.941184034804,1.49905727912279,172.128685017888,26533,0.213244393759694
Tomato_Spider_mites_Two_spotted_spider_mite,27691,1112.873,0.651640077899115,0.910648513549066,0.692240387980601,218.131738211197,165.459100439979,1.31834234340181,187.769210024597,30408,0.280968279352318
Tomato_Spider_mites_Two_spotted_spider_mite,24632,1039.865,0.812937176240411,0.877083036604472,0.634828999252597,235.631141527499,137.220124020072,1.71717627578468,177.094428105224,28084,0.286256672179563
Tomato_Spider_mites_Two_spotted_spider_mite,29050,958.618,0.645973344382268,0.9084370504722,0.694809854101889,224.385006483106,171.286531016277,1.30999796161312,192.32162846273,31978,0.397250856054339
Tomato_Spider_mites_Two_spotted_spider_mite,19889,916.091,0.826026947187349,0.880200035404496,0.676957113682777,215.900794523307,121.688299962488,1.77421160941407,159.133470097392,22596,0.297814321644323
Tomato_Spider_mites_Two_spotted_spider_mite,22487,1316.668,0.838996347561486,0.745170162706697,0.552112745218395,262.234134737659,142.691308388051,1.83777230512534,169.207971568894,30177,0.163000457184989
Tomato_Spider_mites_Two_spotted_spider_mite,34165,1223.628,0.621900262868222,0.90476947114748,0.656009984639017,239.305622442019,187.399385392105,1.27698189586539,208.567085240881,37761,0.286742770130509
Tomato_Spider_mites_Two_spotted_spider_mite,25278,1180.571,0.788633920957362,0.86589250847806,0.601742525233289,236.740652090165,145.563073331248,1.62637849471225,179.401642165883,29193,0.227912608565152
Tomato_Spider_mites_Two_spotted_spider_mite,23491,967.973,0.573283376102052,0.891262283264408,0.693809439423475,195.271715021994,159.99727964115,1.22046896959723,172.944124344754,26357,0.315053915770057
Tomato_Spider_mites_Two_spotted_spider_mite,23830,1092.515,0.685346184023912,0.857657009177614,0.595006242197253,209.948499094022,152.888153947049,1.37321626086698,174.187537875242,27785,0.250887537847233
Tomato_Spider_mites_Two_spotted_spider_mite,24684,1237.868,0.771761954808492,0.795462601914215,0.541921886320227,237.399086037077,150.964818098708,1.5725457694511,177.281259365571,31031,0.202430864311563
Tomato_Spider_mites_Two_spotted_spider_mite,31117,1145.558,0.60061436137179,0.915663714210046,0.688398743418433,225.085450352457,179.96456441453,1.25072094656365,199.046213009753,33983,0.297970602265181
Tomato_Spider_mites_Two_spotted_spider_mite,21556,983.611,0.800232298728417,0.892070849197153,0.696208255280667,217.913001964464,130.680279393291,1.6675278242147,165.668197389575,24164,0.279982756579996
Tomato_Spider_mites_Two_spotted_spider_mite,20461,906.177,0.755672476502164,0.902439024390244,0.722390905239373,201.276933492661,131.826267012331,1.52683481110661,161.405558531378,22673,0.313119885419912
Tomato_Spider_mites_Two_spotted_spider_mite,24857,930.152,0.431513105884909,0.892499371656314,0.66498127340824,189.94029489968,171.346406445559,1.10851636074451,177.901420352627,27851,0.361036182067698
Tomato_Spider_mites_Two_spotted_spider_mite,24767,984.626,0.787151086702414,0.897127540116637,0.676472194908773,230.486419300617,142.154854250474,1.6213756506303,177.579063530743,27607,0.321026341198816
Tomato_Spider_mites_Two_spotted_spider_mite,24071,1160.247,0.177318640823461,0.84084954762986,0.584474553224553,180.527512459613,177.666782137793,1.01610166114001,175.066127738407,28627,0.224700008365579
Tomato_Spider_mites_Two_spotted_spider_mite,19430,1039.532,0.784239591344858,0.874791769843771,0.661334240980259,203.803151655654,126.451317812433,1.61171235841099,157.286504043431,22211,0.225947187110728
Tomato_Spider_mites_Two_spotted_spider_mite,11625,722.654,0.907101437461848,0.808245845790169,0.572885866351271,194.049115699871,81.6776176178437,2.37579304293369,121.661044330329,14383,0.279731905541099
Tomato_Spider_mites_Two_spotted_spider_mite,27740,1014.854,0.592306176786566,0.889901193378673,0.689569454111564,213.173503458936,171.756656982729,1.24113677573715,187.935268033846,31172,0.338461430101515
Tomato_Spider_mites_Two_spotted_spider_mite,26834,1120.005,0.605005028969981,0.86344037582856,0.589123800742058,213.016819948109,169.60860372204,1.25593168785946,184.840769159359,31078,0.268816149807171
Tomato_Spider_mites_Two_spotted_spider_mite,23426,1102.079,0.819713070270703,0.840666044642216,0.665776160973114,239.12015233639,136.961895339047,1.74588816651851,172.704688920035,27866,0.242372057112985
Tomato_Spider_mites_Two_spotted_spider_mite,20511,1073.798,0.833541512509558,0.839307635649398,0.594935607379046,225.831645849685,124.762234752552,1.81009619054668,161.602649427733,24438,0.223538080401159
Tomato_Spider_mites_Two_spotted_spider_mite,24736,1163.182,0.755377981731631,0.843512361466326,0.563513759795881,227.149901894988,148.84890679757,1.52604346771525,177.46789393738,29325,0.22974390065261
Tomato_Spider_mites_Two_spotted_spider_mite,24473,1070.456,0.700423375927488,0.900305337895008,0.696165443477271,211.950248809794,151.274743508985,1.40109474915226,176.521928887897,27183,0.26838573735716
Tomato_Spider_mites_Two_spotted_spider_mite,17414,1127.651,0.715387466213828,0.689690680819042,0.511875367430923,204.982402422609,143.22693750859,1.43117213834385,148.903302287149,25249,0.172091327768917
Tomato_Spider_mites_Two_spotted_spider_mite,20262,940.869,0.783338365004536,0.815044247787611,0.558689717925387,214.184591229552,133.136185019342,1.60876317132291,160.618740050543,24860,0.287629784574123
Tomato_Spider_mites_Two_spotted_spider_mite,26566,1139.464,0.729111426699349,0.843552535484076,0.568208067758908,230.053565868639,157.447512133958,1.46114449666824,183.915420086067,31493,0.257119381598615
Tomato_Spider_mites_Two_spotted_spider_mite,29776,1229.244,0.616812960097066,0.876151243195527,0.640165115129104,223.659530930997,176.044599424258,1.27047084467493,194.709991228068,33985,0.247628157066653
Tomato_Spider_mites_Two_spotted_spider_mite,29079,1186.258,0.521874065249292,0.893830879414748,0.663237843262476,212.287656601738,181.086156825519,1.17230196014531,192.417599822245,32533,0.259675527741543
Tomato_Spider_mites_Two_spotted_spider_mite,21930,1085.869,0.714867335633921,0.830304407087687,0.623826591568527,210.91686891869,147.485751604582,1.43008301903068,167.099201721738,26412,0.233718788291904
Tomato_Spider_mites_Two_spotted_spider_mite,28128,1125.055,0.751722390410714,0.891480730223124,0.641547304078095,236.576792879802,156.017587560178,1.51634694895248,189.24503141248,31552,0.279255161655066
Tomato_Spider_mites_Two_spotted_spider_mite,26943,1082.133,0.669858176570983,0.895741214801024,0.669757382917371,219.628818797813,163.071998037274,1.34682116759011,185.215801307015,30079,0.289130916425156
Tomato_Spider_mites_Two_spotted_spider_mite,32370,1315.304,0.503549092202045,0.877663901089963,0.648099947943779,228.668919417726,197.562312252857,1.15745213148273,203.014196703278,36882,0.235125797556569
Tomato_Spider_mites_Two_spotted_spider_mite,27534,1363.64,0.599351482987906,0.817250897865899,0.591365979381443,216.837781997785,173.575603836201,1.24924112147932,187.23615469438,33691,0.18607143547541
Tomato_Spider_mites_Two_spotted_spider_mite,20843,1165.091,0.724301148477671,0.827628653113088,0.582174180213396,202.683391413741,139.746905480157,1.45036049791113,162.905284846487,25184,0.192952494538364
Tomato_Spider_mites_Two_spotted_spider_mite,29980,1187.916,0.438231698289308,0.874817624744675,0.683787975549676,211.136777726502,189.782836115876,1.11251777056165,195.375846898127,34270,0.266974651823811
Tomato_Spider_mites_Two_spotted_spider_mite,19115,928.655,0.806743943532187,0.851940990328475,0.607925452405941,207.943893877118,122.874293154135,1.69233033647055,156.00632646663,22437,0.278532170601236
Tomato_Spider_mites_Two_spotted_spider_mite,22365,1037.507,0.83273450374621,0.918103448275862,0.761232130701157,230.785511459301,127.779592972151,1.80612182345579,168.748340489624,24360,0.261093881969483
Tomato_Spider_mites_Two_spotted_spider_mite,24226,1045.943,0.687620550202395,0.842321198845659,0.620511244301009,213.207628911812,154.80371216867,1.37727723660468,175.628873511032,28761,0.278275865014857
Tomato_Spider_mites_Two_spotted_spider_mite,24454,881.507,0.731060518933871,0.92857414087716,0.74441400304414,217.263316741893,148.241503870304,1.46560383610232,176.45339278958,26335,0.395465171357776
Tomato_Spider_mites_Two_spotted_spider_mite,30621,1239.484,0.481910397951501,0.850843313234599,0.605038529934795,215.790409553068,189.0799810126,1.1412652381147,197.453458058691,35989,0.250465194585483
Tomato_Spider_mites_Two_spotted_spider_mite,25390,1105.769,0.769810403490658,0.865607527614892,0.601858436448111,229.011841433771,146.171988982274,1.56672863951754,179.798643045007,29332,0.260941854192962
Tomato_Spider_mites_Two_spotted_spider_mite,29815,1133.757,0.477262246064413,0.900673654955744,0.656342182890855,210.473053067366,184.955493025639,1.13796594858737,194.837463097524,33103,0.291477284434758
Tomato_Spider_mites_Two_spotted_spider_mite,24907,941.796,0.7164284879065,0.877223259254042,0.695687391765823,219.452886639952,153.103618240683,1.43336185755563,178.080255336516,28393,0.35287232719093
Tomato_Spider_mites_Two_spotted_spider_mite,29434,1069.962,0.585681969955555,0.884647751863429,0.671334732232461,219.899196767046,178.237303640467,1.23374395974155,193.588565674047,33272,0.323089200637875
Tomato_Spider_mites_Two_spotted_spider_mite,24315,1237.335,0.741656170539002,0.836573198004473,0.640407711757269,222.477498411991,149.233508838608,1.49080122918368,175.951185077667,29065,0.199576564438191
Tomato_Spider_mites_Two_spotted_spider_mite,26236,1283.049,0.442995709543396,0.821158059467919,0.552802359882006,202.114887606629,181.200793249478,1.11541944150518,182.769561731903,31950,0.200272353386356
Tomato_Spider_mites_Two_spotted_spider_mite,25922,1006.898,0.72977729361795,0.880921633929178,0.71011396011396,226.230500054748,154.670386606721,1.46266201965333,181.672550151708,29426,0.321297549956394
Tomato_Spider_mites_Two_spotted_spider_mite,22935,1031.942,0.78551087920888,0.82177792110072,0.570125285870538,228.922691144182,141.668314711957,1.61590608040783,170.885192332457,27909,0.27064376806217
Tomato_Spider_mites_Two_spotted_spider_mite,24843,982.494,0.762276220796457,0.882240136368479,0.682762601000385,225.771021399123,146.130712302461,1.54499364193765,177.851314332663,28159,0.323410480529311
Tomato_Spider_mites_Two_spotted_spider_mite,25377,1015.953,0.695786052624712,0.869522014733596,0.636270183532244,215.317562926379,154.651645684456,1.3922746309839,179.75260756591,29185,0.308960464611793
Tomato_Spider_mites_Two_spotted_spider_mite,26471,1234.553,0.819961047281454,0.832997671344956,0.60375421950552,255.630789301051,146.328003259749,1.74697107598247,183.586284859966,31778,0.218253257166937
Tomato_Spider_mites_Two_spotted_spider_mite,20264,1152.224,0.465364470561564,0.759890501368733,0.570977740208509,184.978478882283,163.727993980094,1.12979139599532,160.626666947034,26667,0.191805566421117
Tomato_Spider_mites_Two_spotted_spider_mite,20927,842.38,0.773025818175805,0.859530948371463,0.685816346595006,209.598026448239,132.963656145024,1.57635576912558,163.233219513286,24347,0.370596014087169
Tomato_Spider_mites_Two_spotted_spider_mite,29932,1073.562,0.475093425902245,0.891576313594662,0.630678466076696,213.857468053736,188.180748005198,1.13644711438722,195.219379296762,33572,0.326355802800761
Tomato_Spider_mites_Two_spotted_spider_mite,30891,1247.446,0.699867160762768,0.879909989460791,0.640892116182573,239.329268063695,170.946440780731,1.40002486726633,198.322068304094,35107,0.249458508819252
Tomato_Spider_mites_Two_spotted_spider_mite,27362,1404.263,0.724853181513459,0.800948422223523,0.588265646163438,237.764529211496,163.796787520125,1.45158237112729,186.650423045445,34162,0.174365595145293
Tomato_Spider_mites_Two_spotted_spider_mite,24282,1269.294,0.795288881593604,0.827663780762152,0.594797178130511,233.657394510478,141.650272959302,1.64953719911017,175.831745214734,29338,0.189395590926754
Tomato_Spider_mites_Two_spotted_spider_mite,30938,1228.24,0.379240375632763,0.865592300374909,0.58752706141517,210.628009565337,194.893715680928,1.08073268976086,198.472882366878,35742,0.257712583898335
Tomato_Spider_mites_Two_spotted_spider_mite,24713,1055.868,0.394953727736168,0.881128106392841,0.61559347365799,188.897379970805,173.540214502892,1.08849341065933,177.385368249583,28047,0.278558283233159
Tomato_Spider_mites_Two_spotted_spider_mite,26029,1068.895,0.645907301547904,0.904224275689571,0.65261759101394,212.273495101501,162.052950386167,1.30990206963625,182.047115082639,28786,0.286284118452261
Tomato_Spider_mites_Two_spotted_spider_mite,20039,955.856,0.737778678893142,0.901115208202176,0.732580244205601,198.419543645759,133.941660675892,1.48138781201084,159.732423874891,22238,0.275613805806906
Tomato_Spider_mites_Two_spotted_spider_mite,20717,1257.801,0.716912442191135,0.766501405949386,0.539589519195708,214.638321541368,149.637942597756,1.43438434006234,162.412141320402,27028,0.164555672878714
Tomato_Spider_mites_Two_spotted_spider_mite,26810,1078.214,0.613647274311899,0.864392571575961,0.611486178268406,214.370414720296,169.262652643923,1.26649565850339,184.758091011868,31016,0.289798908099521
Tomato_Spider_mites_Two_spotted_spider_mite,25310,1014.808,0.635732735903962,0.876597513247671,0.577801114053511,209.856139581901,161.989895076648,1.29548907654149,179.515160577727,28873,0.30884049847074
Tomato_Spider_mites_Two_spotted_spider_mite,18871,1083.924,0.782754892058369,0.810575147115674,0.591196741854637,206.093245590986,128.258034375649,1.60686421395926,155.007430301574,23281,0.201839942489029
Tomato_Spider_mites_Two_spotted_spider_mite,23069,1059.475,0.81379426552555,0.870594007094875,0.651372261124915,230.135995859396,133.744241031401,1.72071704983069,171.383672085457,26498,0.258260035545828
Tomato_Spider_mites_Two_spotted_spider_mite,21587,821.581,0.730375927818245,0.911882735605965,0.704076973255055,202.192250300259,138.106484352293,1.46403154963014,165.787279524691,23673,0.401884615423565
Tomato_Spider_mites_Two_spotted_spider_mite,21029,958.57,0.744174691017472,0.847430989320975,0.550036618539443,210.681055126849,140.731795493928,1.49703948839294,163.630542339246,24815,0.287594660859258
Tomato_Spider_mites_Two_spotted_spider_mite,22893,1080.131,0.646408689895198,0.85025069637883,0.612439807383628,204.101267272632,155.727502182419,1.31063084177352,170.728652831392,26925,0.246581057670498
Tomato_Spider_mites_Two_spotted_spider_mite,25935,1093.142,0.720960061135593,0.867478342308593,0.679033356024506,223.538312186546,154.906823113215,1.44305013616586,181.718099243599,29897,0.27273630644783
Tomato_Spider_mites_Two_spotted_spider_mite,21766,1138.85,0.763159086310059,0.810802756565468,0.543470661672909,223.438023490393,144.388031225833,1.54748299837207,166.473216856963,26845,0.210889732817727
Tomato_Spider_mites_Two_spotted_spider_mite,27713,1222.228,0.76031856329709,0.873978996499417,0.71292961514715,236.794020891261,153.809643726715,1.53952648971732,187.84378484061,31709,0.233125053223168
Tomato_Spider_mites_Two_spotted_spider_mite,19148,830.148,0.850705130843191,0.917093730542651,0.766226490596238,218.031287115901,114.606664839068,1.90243113192468,156.140932501983,20879,0.34915818796947
Tomato_Spider_mites_Two_spotted_spider_mite,28360,1165.828,0.723528689994154,0.893819534180088,0.661103081728752,234.446388364463,161.837007945262,1.44865745691344,190.023876101634,31729,0.262208718016525
Tomato_Spider_mites_Two_spotted_spider_mite,28667,1102.505,0.611287152109432,0.875194626774538,0.585877784590231,219.533296406634,173.740600554089,1.26356934249395,191.049621902067,32755,0.296367771815029
Tomato_Spider_mites_Two_spotted_spider_mite,28077,1243.103,0.531325813293786,0.879412409559307,0.7050979407333,210.057248305256,177.953687177956,1.18040402329622,189.073389712908,31927,0.228321251839908
Tomato_Spider_mites_Two_spotted_spider_mite,22658,977.225,0.683897201259276,0.895962671517261,0.644535472492462,202.237056874574,147.547785099229,1.37065464411116,169.85011511509,25289,0.298155138690727
Tomato_Spider_mites_Two_spotted_spider_mite,25141,1008.414,0.713551701280969,0.886245064861816,0.643947543670918,217.303201631406,152.243182851705,1.42734273916931,178.914827206095,28368,0.310680989146589
Tomato_Spider_mites_Two_spotted_spider_mite,21514,915.043,0.802934132569912,0.915022116366111,0.755672637864419,215.582567807062,128.501819055057,1.67766160348823,165.506723626058,23512,0.322885113285848
Tomato_Spider_mites_Two_spotted_spider_mite,21012,1009.21,0.806069144696011,0.862809510121956,0.597169328710282,222.529400838203,131.697654865653,1.68969903879617,163.564388893106,24353,0.259247254505876
Tomato_Spider_mites_Two_spotted_spider_mite,34765,1445.847,0.489059276358518,0.878791708796764,0.641124942369756,234.823088201281,204.824568136761,1.14645957922631,210.390524436625,39560,0.20898129753886
Tomato_Spider_mites_Two_spotted_spider_mite,19692,1009.911,0.508263629423014,0.756453595574677,0.474323152519511,186.525994935662,160.636473060629,1.1611683908502,158.343402498888,26032,0.242623847790896
Tomato_Spider_mites_Two_spotted_spider_mite,15020,1054.063,0.758568279121693,0.729834791059281,0.55018315018315,191.090015427241,124.513023209351,1.53469902586776,138.289760871592,20580,0.169881723713564
Tomato_Spider_mites_Two_spotted_spider_mite,27276,1118.91,0.678229184694805,0.908473221422862,0.668381974564434,220.454748628644,162.001269608852,1.36082111677845,186.356866850128,30024,0.273779064544281
Tomato_Spider_mites_Two_spotted_spider_mite,17225,790.749,0.818730970221069,0.831563193975089,0.595443860619469,200.697254475531,115.235812335023,1.74162224753575,148.093048986315,20714,0.346171884150652
Tomato_Spider_mites_Two_spotted_spider_mite,27651,1175.502,0.676289622307237,0.865283514832895,0.591414638319716,226.691252122014,166.988898771386,1.35752288798768,187.633543513605,31956,0.251462924165754
Tomato_Spider_mites_Two_spotted_spider_mite,25578,1054.139,0.755983842765483,0.878787878787879,0.635825792980014,227.803658974798,149.11806000974,1.5276731668848,180.463073993646,29106,0.289254873308556
Tomato_Spider_mites_Two_spotted_spider_mite,26310,1230.786,0.488402800810187,0.837071680824664,0.57347748376128,203.041470729155,177.177703792685,1.14597642018621,183.027135753096,31431,0.218255711225651
Tomato_Spider_mites_Two_spotted_spider_mite,11223,1116.704,0.801356097733177,0.673406936277451,0.432969407044481,182.177328379792,108.976218812352,1.67171636495744,119.538978624392,16666,0.113094812107722
Tomato_Spider_mites_Two_spotted_spider_mite,21408,1017.12,0.717571500137584,0.862113402061856,0.633129269807471,201.599073572815,140.410699925683,1.43578141608522,165.098492342269,24832,0.260040846995065
Tomato_Spider_mites_Two_spotted_spider_mite,28350,1248.672,0.49636336346447,0.857531760435572,0.562846195080307,209.498540021279,181.868795892501,1.1519213012501,189.990371054014,33060,0.22848946494742
Tomato_Spider_mites_Two_spotted_spider_mite,22601,955.639,0.772839037424881,0.901947481842126,0.72230744646852,216.715072849548,137.527839803982,1.57579056835642,169.636337353055,25058,0.31099240935797
Tomato_Spider_mites_Two_spotted_spider_mite,31638,1058.705,0.68482550665944,0.913548163548164,0.688770845125615,238.164871403413,173.552430774826,1.37229349275101,200.705636981952,34632,0.354706345181335
Tomato_Spider_mites_Two_spotted_spider_mite,22578,1104.577,0.746844547434386,0.865156914587884,0.601871351264895,212.183373504244,141.101659719189,1.50376242155136,169.5499998261,26097,0.232543037472639
Tomato_Spider_mites_Two_spotted_spider_mite,26632,1144.647,0.675161760345292,0.871152399332701,0.662026449239336,218.067684401896,160.861924968586,1.35562025907922,184.143736128566,30571,0.255429173092422
Tomato_Spider_mites_Two_spotted_spider_mite,23799,1697.208,0.490741673329713,0.766448745612058,0.548048359240069,205.974228354526,179.466399507416,1.1477035752646,174.074202353916,31051,0.103824161562375
Tomato_Spider_mites_Two_spotted_spider_mite,23221,1020.638,0.289969472392211,0.884676927765925,0.643312278368794,178.052337282395,170.402478038794,1.04489288730801,171.947362492989,26248,0.280122062233364
Tomato_Spider_mites_Two_spotted_spider_mite,16936,1006.627,0.564151124819522,0.816310791921724,0.61151832460733,171.526662932416,141.624685637838,1.21113534804972,146.845445723164,20747,0.210031076870054
Tomato_Spider_mites_Two_spotted_spider_mite,24782,1192.208,0.729041913483576,0.822693622813133,0.597559799382716,224.000870219875,153.321664143743,1.46098642661398,177.632830292226,30123,0.219099886820156
Tomato_Spider_mites_Two_spotted_spider_mite,27107,1111.359,0.520309133155927,0.904290098745663,0.673834145371383,203.266723196027,173.585307536273,1.1709903682577,185.778643388136,29976,0.275792580300659
Tomato_Spider_mites_Two_spotted_spider_mite,30983,1176.803,0.406824381450565,0.880323909646257,0.652823430257059,213.54394109921,195.073754516263,1.09468309372908,198.617171499671,35195,0.28114204357438
Tomato_Spider_mites_Two_spotted_spider_mite,23306,1026.062,0.721861394194814,0.871284907847022,0.623955879203256,209.992564566245,145.322763714858,1.44500805791361,172.261779944356,26749,0.27818287956622
Tomato_Spider_mites_Two_spotted_spider_mite,20271,859.655,0.732212737864294,0.909543680172298,0.70524997390669,196.555404453779,133.869167017999,1.46826493980762,160.654408004656,22287,0.344696323004686
Tomato_Spider_mites_Two_spotted_spider_mite,8216,977.424,0.887061172524502,0.550485762144054,0.332982086406744,203.285610188202,93.8471880596301,2.16613426988388,102.278717725361,14925,0.108069787458098
Tomato_Spider_mites_Two_spotted_spider_mite,24376,1125.491,0.650161906440688,0.84014613634797,0.641051939513478,210.099164331121,159.63244020483,1.31614328554732,176.171754667042,29014,0.241817792467528
Tomato_Spider_mites_Two_spotted_spider_mite,10510,681.806,0.848104404995913,0.882303559435863,0.662005542957924,161.267812907248,85.4443867187228,1.88740090602009,115.679503868086,11912,0.284112893080894
Tomato_Spider_mites_Two_spotted_spider_mite,19059,931.54,0.829873638450162,0.853744848593442,0.648706603131382,212.321677392108,118.465173240016,1.79227085551914,155.777637943023,22324,0.275998650072154
Tomato_Spider_mites_Two_spotted_spider_mite,22794,1102.223,0.749997377689519,0.872597810274864,0.622582759750901,215.373324199921,142.456704110489,1.51185109570468,170.359097739725,26122,0.235771588540076
Tomato_Spider_mites_Two_spotted_spider_mite,21154,1010.248,0.787190501464145,0.873158046807281,0.667697746354397,211.987846263961,130.735005816107,1.62150791167704,164.116145852039,24227,0.260463196072857
Tomato_Spider_mites_Two_spotted_spider_mite,26011,1117.009,0.728693954189092,0.89560307130806,0.696430962007015,224.862987797698,153.995052908859,1.4601961787096,181.98415809654,29043,0.261971211444278
Tomato_Spider_mites_Two_spotted_spider_mite,26385,1054.61,0.510134135615157,0.864260211602083,0.65959202039898,203.495856546946,175.025739712825,1.16266245685254,183.287821166157,30529,0.298114563276442
Tomato_Spider_mites_Two_spotted_spider_mite,28738,1291.544,0.599998127714109,0.817628314555593,0.574679544863719,223.958840926341,179.167387226539,1.24999780592417,191.286063362178,35148,0.216495060514167
Tomato_Spider_mites_Two_spotted_spider_mite,20521,921.088,0.799296671419312,0.866596283783784,0.658547543403614,210.935322459316,126.758761437438,1.66406897690795,161.642038769345,23680,0.303952791119299
Tomato_Spider_mites_Two_spotted_spider_mite,21078,1682.438,0.926401957745917,0.676031944578081,0.416478956727919,311.833475928433,117.41655179941,2.65578805670564,163.82107045166,31179,0.0935752780890699
Tomato_Spider_mites_Two_spotted_spider_mite,24570,982.501,0.790967374230672,0.910269709543568,0.744635713419808,229.989822595982,140.72118819025,1.63436526903855,176.871409826865,26992,0.319851961473761
Tomato_Spider_mites_Two_spotted_spider_mite,22244,1008.917,0.664680341832005,0.860702677604086,0.602230885856617,200.476006062498,149.781209926662,1.3384589840118,168.291236946815,25844,0.274607168886545
Tomato_Spider_mites_Two_spotted_spider_mite,22170,1062.073,0.762915940556725,0.83714080731035,0.518960674157303,217.458890323744,140.586671015889,1.54679592846442,168.011073167153,26483,0.246982862893551
Tomato_Spider_mites_Two_spotted_spider_mite,26226,1108.083,0.658442534549459,0.889378730330982,0.651933976334891,216.692275840232,163.089325198677,1.32867234306264,182.734726585355,29488,0.268409162378871
Tomato_Spider_mites_Two_spotted_spider_mite,22102,979.592,0.600118041924441,0.836879969708444,0.556865709246662,193.481937258661,154.768417938703,1.25013836695863,167.753212838791,26410,0.289434954688287
Tomato_Spider_mites_Two_spotted_spider_mite,28036,1154.248,0.68056811481496,0.856087208769733,0.59355548968963,228.38102025409,167.331306036578,1.36484334978038,188.935290182102,32749,0.264440307752497
Tomato_Spider_mites_Two_spotted_spider_mite,27274,1068.876,0.574378217237848,0.910529478533752,0.733132627278103,208.66167116691,170.80836701838,1.22161270439672,186.350034459634,29954,0.299988114726077
Tomato_Spider_mites_Two_spotted_spider_mite,24348,1285.645,0.573472694498483,0.83039459772859,0.607940074906367,198.966712905527,162.998440780913,1.22066635700497,176.070543916953,29321,0.185110488459557
Tomato_Spider_mites_Two_spotted_spider_mite,26365,1145.6,0.64904468544176,0.891673430735931,0.635699474369484,215.267258552918,163.764628319668,1.31449178471383,183.21834132243,29568,0.252447822930651
Tomato_Spider_mites_Two_spotted_spider_mite,29362,1344.687,0.377283293164845,0.856934391781462,0.617367535744323,205.099623009629,189.942329751877,1.07979944900935,193.35164729713,34264,0.204057746293239
Tomato_Spider_mites_Two_spotted_spider_mite,6734,709.506,0.936116737970102,0.729735587342869,0.453743009231184,168.528776034091,59.2697886353802,2.8434178679269,92.5958697472333,9228,0.168101206762286
Tomato_Spider_mites_Two_spotted_spider_mite,22018,1002.003,0.646018788468249,0.84681358409292,0.604060356652949,199.905965784282,152.592523309185,1.31006396282752,167.434131215767,26001,0.27558126400883
Tomato_Spider_mites_Two_spotted_spider_mite,21392,1183.486,0.730727056122705,0.701883325677538,0.450737463126844,227.016794480009,154.977495321495,1.4648371623833,165.036784811673,30478,0.191926526855944
Tomato_Spider_mites_Two_spotted_spider_mite,21212,909.127,0.744129580393573,0.848106832993483,0.572492712943971,207.264277524242,138.459854674174,1.49692687466688,164.340978526119,25011,0.322509394946599
Tomato_Spider_mites_Two_spotted_spider_mite,24878,994.841,0.725156488509446,0.891237371928065,0.63721120844219,219.823809804205,151.367180934902,1.45225542582274,177.976552933024,27914,0.315876979665642
